(-1.1344,-0.368117) (0,0); (-1.09582,-0.458) (0,0); (-1.02956,-0.55914) (0,0); (-0.966574,-0.624295) (0,0)
(-0.941337,-0.64668) (0,0); (-0.861512,-0.679268) (0,0); (-0.83252,-0.646437) (0,0); (-0.867903,-0.563524) (0,0)
(-1.14597,-0.409511) (0,0); (-1.22892,-0.16156) (0,0); (-1.16745,-0.021846) (0,0); (-0.990286,-0.0556303) (0,0)
(-0.943612,-0.0849823) (0,0); (-0.825607,-0.189927) (0,0); (-0.708245,-0.337124) (0,0); (-0.646345,-0.457818) (0,0)
(-0.62098,-0.509695) (0,0); (-0.588944,-0.596636) (0,0); (-0.560803,-0.665671) (0,0); (-0.549702,-0.684552) (0,0)
(-0.543113,-0.680834) (0,0); (-0.532761,-0.648777) (0,0); (-0.514457,-0.564376) (0,0); (-0.496753,-0.467056) (0,0)
(-0.485109,-0.407219) (0,0); (-0.459568,-0.276101) (0,0); (-0.421224,-0.0853489) (0,0); (-0.387988,0.0759369) (0,0)
(-0.370152,0.162151) (0,0); (-0.335492,0.329397) (0,0); (-0.29272,0.539847) (0,0); (-0.261813,0.695197) (0,0)
(-0.246849,0.771251) (0,0); (-0.221522,0.905373) (0,0); (-0.192737,1.0499) (0,0); (-0.17394,1.13732) (0,0)
(-0.163704,1.17311) (0,0); (-0.146089,1.22125) (0,0); (-0.116049,1.24495) (0,0); (-0.0876161,1.23314) (0,0)
(-0.0672201,1.21784) (0,0); (-0.0217465,1.16874) (0,0); (0.0632466,1.08248) (0,0); (0.148059,0.999355) (0,0)
(0.201502,0.956383) (0,0); (0.319913,0.869937) (0,0); (0.497165,0.782997) (0,0); (0.650462,0.736174) (0,0)
(0.727612,0.727361) (0,0); (0.884627,0.739875) (0,0); (1.02396,0.822267) (0,0); (1.08053,0.936049) (0,0)
(1.06609,0.963577) (0,0); (0.948512,1.17333) (0,0); (0.527346,1.10487) (0,0); (-0.000676088,0.790187) (0,0)
