(0.44631,7.54388) (0,0); (0.36567,7.66852) (0,0); (0.274044,7.82092) (0,0); (0.21423,7.92989) (0,0)
(0.186352,7.98389) (0,0); (0.141477,8.0789) (0,0); (0.0977851,8.1856) (0,0); (0.0756845,8.25414) (0,0)
(0.0674424,8.28463) (0,0); (0.0618089,8.33165) (0,0); (0.071435,8.36848) (0,0); (0.0918242,8.37792) (0,0)
(0.10706,8.37511) (0,0); (0.144232,8.35625) (0,0); (0.208636,8.30118) (0,0); (0.270188,8.23563) (0,0)
(0.306992,8.19154) (0,0); (0.383973,8.09241) (0,0); (0.49821,7.92848) (0,0); (0.596341,7.77632) (0,0)
(0.651783,7.68539) (0,0); (0.762423,7.49658) (0,0); (0.916927,7.21398) (0,0); (1.04313,6.96959) (0,0)
(1.11225,6.82957) (0,0); (1.24646,6.54825) (0,0); (1.4266,6.14619) (0,0); (1.56854,5.81118) (0,0)
(1.64443,5.62378) (0,0); (1.78851,5.25465) (0,0); (1.97531,4.74232) (0,0); (2.11758,4.3261) (0,0)
(2.19183,4.09714) (0,0); (2.32949,3.65273) (0,0); (2.50116,3.04938) (0,0); (2.62665,2.56893) (0,0)
(2.69013,2.3082) (0,0); (2.80408,1.8083) (0,0); (2.9383,1.14225) (0,0); (3.03009,0.621168) (0,0)
(-0.705447,7.07719) (0,0); (-1.91377,6.99608) (0,0); (-3.45575,6.86846) (0,0); (-4.61113,6.75394) (0,0)
(-5.21412,6.69031) (0,0); (-6.32495,6.56261) (0,0); (-7.72287,6.39223) (0,0); (-8.75492,6.25875) (0,0)
(-9.28836,6.18998) (0,0); (-10.2607,6.06199) (0,0); (-11.4655,5.90908) (0,0); (-12.3399,5.80268) (0,0)
(-12.7869,5.75289) (0,0); (-13.5915,5.66947) (0,0); (-14.57,5.59045) (0,0); (-15.2655,5.55274) (0,0)
(-15.6162,5.54317) (0,0); (-16.2371,5.54278) (0,0); (-16.9741,5.58386) (0,0); (-17.483,5.64721) (0,0)
(-17.7346,5.69376) (0,0); (-18.1695,5.8039) (0,0); (-18.6669,5.99553) (0,0); (-18.9944,6.17913) (0,0)
(-19.151,6.29034) (0,0); (-19.4098,6.5241) (0,0); (-19.6844,6.8771) (0,0); (-19.8465,7.18445) (0,0)
(-19.9174,7.36058) (0,0); (-20.0197,7.7148) (0,0); (-20.0993,8.21964) (0,0); (-20.1191,8.63929) (0,0)
