(0.0483464,0.0853663) (0,0); (0.0336885,0.0937528) (0,0); (0.0142261,0.103335) (0,0); (-0.000949873,0.109636) (0,0)
(-0.00898321,0.11256) (0,0); (-0.0241016,0.117288) (0,0); (-0.0433872,0.121811) (0,0); (-0.0578316,0.124017) (0,0)
(-0.0652737,0.12472) (0,0); (-0.0788895,0.125169) (0,0); (-0.0955194,0.124037) (0,0); (-0.107395,0.121854) (0,0)
(-0.113308,0.12024) (0,0); (-0.123721,0.116338) (0,0); (-0.13565,0.109669) (0,0); (-0.143525,0.103347) (0,0)
(-0.147205,0.0995989) (0,0); (-0.153197,0.0917966) (0,0); (-0.159074,0.0803501) (0,0); (-0.162091,0.070606) (0,0)
(-0.163153,0.065145) (0,0); (-0.164129,0.0543131) (0,0); (-0.163433,0.0393478) (0,0); (-0.161393,0.0272394) (0,0)
(-0.159798,0.0206507) (0,0); (-0.155817,0.00793941) (0,0); (-0.148868,-0.00898541) (0,0); (-0.142196,-0.0222181) (0,0)
(-0.13823,-0.0292693) (0,0); (-0.129943,-0.0425937) (0,0); (-0.117778,-0.0598267) (0,0); (-0.107418,-0.0729186) (0,0)
(-0.101625,-0.0797649) (0,0); (-0.0901114,-0.0925035) (0,0); (-0.0742343,-0.108565) (0,0); (-0.0614095,-0.120447) (0,0)
(-0.0544424,-0.126557) (0,0); (-0.0410202,-0.137673) (0,0); (-0.0231803,-0.151283) (0,0); (-0.00925567,-0.161029) (0,0)
(-0.00183739,-0.165934) (0,0); (0.0121657,-0.174639) (0,0); (0.0302988,-0.184895) (0,0); (0.044092,-0.191911) (0,0)
(0.0513343,-0.195329) (0,0); (0.0647855,-0.201157) (0,0); (0.0818575,-0.207575) (0,0); (0.0945758,-0.211585) (0,0)
(0.101181,-0.213399) (0,0); (0.113286,-0.216195) (0,0); (0.128419,-0.218683) (0,0); (0.139511,-0.219702) (0,0)
(0.14523,-0.219947) (0,0); (0.155606,-0.219828) (0,0); (0.168462,-0.218628) (0,0); (0.177791,-0.216907) (0,0)
(0.182592,-0.215736) (0,0); (0.19126,-0.213031) (0,0); (0.202,-0.208632) (0,0); (0.209795,-0.204595) (0,0)
(0.213828,-0.202245) (0,0); (0.221133,-0.197426) (0,0); (0.230294,-0.19048) (0,0); (0.237032,-0.184654) (0,0)
(0.240565,-0.181412) (0,0); (0.247043,-0.17503) (0,0); (0.255353,-0.166274) (0,0); (0.261614,-0.159234) (0,0)
(0.264951,-0.155408) (0,0); (0.271178,-0.148047) (0,0); (0.279355,-0.138241) (0,0); (0.285663,-0.130571) (0,0)
(0.289065,-0.12647) (0,0); (0.295504,-0.118708) (0,0); (0.304069,-0.108598) (0,0); (0.31076,-0.100863) (0,0)
(0.314377,-0.0967847) (0,0); (0.321259,-0.0891757) (0,0); (0.3304,-0.079472) (0,0); (0.33753,-0.0722063) (0,0)
(0.341356,-0.0684315) (0,0); (0.348609,-0.0614942) (0,0); (0.358106,-0.0528562) (0,0); (0.36541,-0.0465523) (0,0)
(0.369272,-0.0433376) (0,0); (0.376507,-0.037545) (0,0); (0.385736,-0.0305672) (0,0); (0.392649,-0.0256636) (0,0)
(0.396219,-0.0232349) (0,0); (0.402764,-0.0189986) (0,0); (0.410767,-0.0141855) (0,0); (0.416489,-0.0110437) (0,0)
(0.419325,-0.00957981) (0,0); (0.424314,-0.00722285) (0,0); (0.429917,-0.00493072) (0,0); (0.433517,-0.00377407) (0,0)
(0.43512,-0.00333036) (0,0); (0.43759,-0.00303902) (0,0); (0.439525,-0.0035488) (0,0); (0.440021,-0.00462156) (0,0)
(0.439874,-0.00542337) (0,0); (0.438885,-0.00737841) (0,0); (0.435994,-0.010765) (0,0); (0.432553,-0.0140012) (0,0)
(0.430238,-0.0159362) (0,0); (0.425034,-0.0199835) (0,0); (0.416426,-0.0259892) (0,0); (0.408437,-0.0311481) (0,0)
(0.403662,-0.0340629) (0,0); (0.393748,-0.0398794) (0,0); (0.378909,-0.048002) (0,0); (0.366076,-0.0546366) (0,0)
(0.358724,-0.0582709) (0,0); (0.343951,-0.0653265) (0,0); (0.322837,-0.0747976) (0,0); (0.305245,-0.0822602) (0,0)
(0.295404,-0.0862507) (0,0); (0.27602,-0.0938262) (0,0); (0.249115,-0.103649) (0,0); (0.227257,-0.11113) (0,0)
(0.215233,-0.115035) (0,0); (0.191894,-0.122274) (0,0); (0.160209,-0.131303) (0,0); (0.134977,-0.137904) (0,0)
(0.121284,-0.141244) (0,0); (0.0950309,-0.147239) (0,0); (0.0600515,-0.154302) (0,0); (0.0326851,-0.159133) (0,0)
(0.371701,0.0372122) (0,0); (0.367414,0.100676) (0,0); (0.360676,0.181663) (0,0); (0.354635,0.242345) (0,0)
(0.351278,0.274015) (0,0); (0.344546,0.332357) (0,0); (0.335564,0.405778) (0,0); (0.328529,0.459982) (0,0)
(0.324904,0.487999) (0,0); (0.318158,0.539068) (0,0); (0.310098,0.602344) (0,0); (0.304488,0.648271) (0,0)
(0.301861,0.671749) (0,0); (0.297459,0.714006) (0,0); (0.293283,0.765403) (0,0); (0.291283,0.801932) (0,0)
(0.290771,0.820349) (0,0); (0.290733,0.852962) (0,0); (0.292869,0.891674) (0,0); (0.29618,0.918402) (0,0)
(0.298617,0.931619) (0,0); (0.304387,0.954467) (0,0); (0.314435,0.980594) (0,0); (0.324066,0.997797) (0,0)
(0.329901,1.00602) (0,0); (0.342167,1.01962) (0,0); (0.360694,1.03405) (0,0); (0.376828,1.04257) (0,0)
(0.386073,1.0463) (0,0); (0.40467,1.05168) (0,0); (0.431172,1.05587) (0,0); (0.453199,1.05692) (0,0)
(0.46557,1.05677) (0,0); (0.489561,1.05529) (0,0); (0.52229,1.05125) (0,0); (0.54847,1.04655) (0,0)
(0.562675,1.04359) (0,0); (0.589947,1.03705) (0,0); (0.626106,1.02704) (0,0); (0.654263,1.01825) (0,0)
(0.669235,1.01328) (0,0); (0.697463,1.00331) (0,0); (0.733815,0.989484) (0,0); (0.76131,0.978252) (0,0)
(0.775628,0.972158) (0,0); (0.802074,0.960404) (0,0); (0.835009,0.944856) (0,0); (0.859051,0.932775) (0,0)
(0.871245,0.926386) (0,0); (0.893151,0.914383) (0,0); (0.919174,0.899066) (0,0); (0.93716,0.887588) (0,0)
(0.945892,0.88166) (0,0); (0.960824,0.870794) (0,0); (0.976981,0.857447) (0,0); (0.986816,0.847852) (0,0)
(0.991052,0.843044) (0,0); (0.997199,0.834517) (0,0); (1.00145,0.824623) (0,0); (1.00181,0.817985) (0,0)
(1.00095,0.814844) (0,0); (0.997363,0.809637) (0,0); (0.988845,0.804376) (0,0); (0.979377,0.80152) (0,0)
(0.973332,0.800454) (0,0); (0.96005,0.799278) (0,0); (0.93922,0.799452) (0,0); (0.920573,0.800894) (0,0)
(0.909798,0.802139) (0,0); (0.887875,0.805365) (0,0); (0.856474,0.811297) (0,0); (0.830261,0.817165) (0,0)
(0.815704,0.820737) (0,0); (0.787097,0.828312) (0,0); (0.747964,0.839742) (0,0); (0.716584,0.849688) (0,0)
(0.69958,0.855346) (0,0); (0.666927,0.866712) (0,0); (0.623677,0.882695) (0,0); (0.590033,0.89583) (0,0)
(0.572152,0.903041) (0,0); (0.538466,0.917082) (0,0); (0.495069,0.935942) (0,0); (0.46223,0.950813) (0,0)
(0.445093,0.958743) (0,0); (0.413409,0.973786) (0,0); (0.373718,0.993144) (0,0); (0.34456,1.00778) (0,0)
(0.329643,1.01533) (0,0); (0.30266,1.02922) (0,0); (0.26996,1.04612) (0,0); (0.246819,1.05815) (0,0)
(0.235277,1.06404) (0,0); (0.215035,1.07431) (0,0); (0.191607,1.08549) (0,0); (0.175937,1.09237) (0,0)
(0.168326,1.09527) (0,0); (0.155963,1.09933) (0,0); (0.143146,1.10141) (0,0); (0.135862,1.10053) (0,0)
(0.132836,1.09903) (0,0); (0.128832,1.09443) (0,0); (0.126649,1.08444) (0,0); (0.127308,1.07372) (0,0)
(0.128399,1.06681) (0,0); (0.131936,1.0517) (0,0); (0.139047,1.02751) (0,0); (0.14641,1.00552) (0,0)
(0.150876,0.99254) (0,0); (0.160419,0.965835) (0,0); (0.174578,0.926374) (0,0); (0.186738,0.892589) (0,0)
(0.193514,0.873362) (0,0); (0.206957,0.834931) (0,0); (0.225276,0.78045) (0,0); (0.239914,0.735368) (0,0)
(0.247748,0.710272) (0,0); (0.262689,0.66104) (0,0); (0.282009,0.593146) (0,0); (0.296686,0.538305) (0,0)
(0.304291,0.508259) (0,0); (0.318324,0.450149) (0,0); (0.335591,0.371687) (0,0); (0.348028,0.309524) (0,0)
(0.354231,0.2759) (0,0); (0.36521,0.211643) (0,0); (0.377792,0.126401) (0,0); (0.386098,0.0599917) (0,0)
(0.356549,0.155675) (0,0); (0.331737,0.217058) (0,0); (0.298377,0.294506) (0,0); (0.272052,0.351844) (0,0)
(0.25803,0.381507) (0,0); (0.231451,0.435658) (0,0); (0.197267,0.502812) (0,0); (0.171447,0.551602) (0,0)
(0.158094,0.576536) (0,0); (0.133531,0.621423) (0,0); (0.103402,0.675969) (0,0); (0.0817794,0.714695) (0,0)
(0.0710175,0.734193) (0,0); (0.0520234,0.768672) (0,0); (0.0303697,0.809489) (0,0); (0.016171,0.837577) (0,0)
(0.00963552,0.851434) (0,0); (-0.000855471,0.875313) (0,0); (-0.010552,0.902507) (0,0); (-0.0149246,0.920314) (0,0)
(-0.0160676,0.928808) (0,0); (-0.016064,0.942786) (0,0); (-0.011646,0.957569) (0,0); (-0.00487727,0.966254) (0,0)
(-5.70445e-05,0.970068) (0,0); (0.0112748,0.975566) (0,0); (0.0304145,0.980001) (0,0); (0.0484218,0.981301) (0,0)
